Submission_Id,Problem Name,User_Rating,User_Name,Tags,Problem_Rating,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
148002501,127AWasted Time,766.0,TheTakibKhan,['geometry'],900.0,,,,,
148002500,282ABit++,,rajatnagar,['implementation'],800.0,,,,,
148002499,706BInteresting drink,990.0,aniketbhatia28,"['binary search', 'dp', 'implementation']",1100.0,,,,,
148002497,1581BDiameter of Graph,963.0,GladiatorAQUIB,"['constructive algorithms', 'graphs', 'greedy', 'math']",1200.0,,,,,
148002496,1605CDominant Character,1342.0,Legendary_Grand_newbie,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
148002495,2AWinner,1173.0,aparna1_20,"['hashing', 'implementation']",1500.0,,,,,
148002492,236ABoy or Girl,,ikhlasmohammed,"['brute force', 'implementation', 'strings']",800.0,,,,,
148002490,1631EPaint the Middle,1621.0,Vlad.cpp,"['greedy', 'greedy', 'sortings', 'two pointers']",2200.0,,,,,
148002489,1555CCoin Rows,433.0,D4rkDemian,"['brute force', 'constructive algorithms', 'dp', 'implementation']",1300.0,,,,,
148002488,1624APlus One on the Subset,,paras4321,['math'],800.0,,,,,
148002487,71AWay Too Long Words,,ashutosh887,['strings'],800.0,,,,,
148002486,580CKefa and Park,1253.0,__Nishith__,"['dfs and similar', 'graphs', 'trees']",1500.0,,,,,
148002485,1039DYou Are Given a Tree,2327.0,yspm,"['data structures', 'dp', 'trees']",2800.0,,,,,
148002483,2BThe least round way,1440.0,EigenvectorNotNullSpace,"['dp', 'math']",2000.0,,,,,
148002482,427APolice Recruits,,tanaykolhe01,['implementation'],800.0,,,,,
148002481,1167CNews Distribution,1281.0,Priyaanshut,"['dfs and similar', 'dsu', 'graphs']",1400.0,,,,,
148002480,1635CDifferential Sorting,1434.0,shubhamchandra,"['constructive algorithms', 'greedy']",1200.0,,,,,
148002478,1552GA Serious Referee,1622.0,CodingJellyfish,"['bitmasks', 'brute force', 'dfs and similar', 'sortings']",3000.0,,,,,
148002474,1359BNew Theatre Square,867.0,jasonpogi,"['brute force', 'dp', 'greedy', 'implementation', 'two pointers']",1000.0,,,,,
148002473,630IParking Lot,,vjudge2,"['combinatorics', 'math']",1700.0,,,,,
148002472,1ATheatre Square,972.0,metathor123,['math'],1000.0,,,,,
148002471,1200AHotelier,551.0,Netsumy,"['brute force', 'data structures', 'implementation']",800.0,,,,,
148002470,660CHard Process,,love_cricket,"['binary search', 'dp', 'two pointers']",1600.0,,,,,
148002468,1593D1All are Same,,never_gib_up,"['math', 'number theory']",1100.0,,,,,
148002469,580AKefa and First Steps,933.0,berryvaibhav3,"['brute force', 'dp', 'implementation']",900.0,,,,,
148002467,1644DCross Coloring,883.0,fakeid999,"['data structures', 'implementation', 'math']",,,,,,
148002465,1244DPaint the Tree,1495.0,Murot_06,"['brute force', 'constructive algorithms', 'dp', 'graphs', 'implementation', 'trees']",1800.0,,,,,
148002464,109ALucky Sum of Digits,1427.0,shresth_jain,"['brute force', 'implementation']",1000.0,,,,,
148002463,515CDrazil and Factorial,1212.0,Rko_8001,"['greedy', 'math', 'sortings']",1400.0,,,,,
148002461,112APetya and Strings,,gargis_jjk,"['implementation', 'strings']",800.0,,,,,
148002459,1039DYou Are Given a Tree,2327.0,yspm,"['data structures', 'dp', 'trees']",2800.0,,,,,
148002458,1201CMaximum Median,1143.0,het_CE,"['binary search', 'greedy', 'math', 'sortings']",1400.0,,,,,
148002457,1452ARobot Program,1411.0,IPRIT,['math'],800.0,,,,,
148002455,1642DRepetitions Decoding,1497.0,KushBansal,"['constructive algorithms', 'sortings']",,,,,,
148002453,476ADreamoon and Stairs,,tiwarikumarjio.vishal123,"['implementation', 'math']",1000.0,,,,,
148002452,1559BMocha and Red and Blue,922.0,vishalrana,"['dp', 'greedy']",900.0,,,,,
148002451,526DOm Nom and Necklace,1219.0,Jia_Zhengkun,"['hashing', 'string suffix structures', 'strings']",2200.0,,,,,
148002449,1619EMEX and Increments,1406.0,hnust_wanglihuang,"['constructive algorithms', 'data structures', 'dp', 'greedy', 'implementation', 'math', 'sortings']",1700.0,,,,,
148002448,1452ARobot Program,1411.0,IPRIT,['math'],800.0,,,,,
148002447,120CWinnie-the-Pooh and honey,,sw2022,"['implementation', 'math']",1100.0,,,,,
148002445,352BJeff and Periods,960.0,Sparnke,"['implementation', 'sortings']",1300.0,,,,,
148002444,1619DNew Year's Problem,1493.0,Ajam,"['binary search', 'greedy', 'sortings']",1800.0,,,,,
148002443,118AString Task,489.0,raiden02,"['implementation', 'strings']",1000.0,,,,,
148002442,230BT-primes,853.0,pj_2103,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148002440,1ATheatre Square,972.0,metathor123,['math'],1000.0,,,,,
148002439,791ABear and Big Brother,638.0,shakeer_04,['implementation'],800.0,,,,,
148002438,122ALucky Division,361.0,Baquir,"['brute force', 'number theory']",1000.0,,,,,
148002437,1642EAnonymity Is Important,1462.0,mukim,"['binary search', 'data structures', 'sortings']",,,,,,
148002436,1512ASpy Detected!,918.0,rahapaha,"['brute force', 'implementation']",800.0,,,,,
148002435,59EShortest Path,1153.0,Sammmmmmmmmm,"['graphs', 'shortest paths']",2000.0,,,,,
148002434,478BRandom Teams,,fincuenta,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",1300.0,,,,,
148002429,11AIncreasing Sequence,,bkifhr10,"['constructive algorithms', 'implementation', 'math']",900.0,,,,,
148002428,1560BWho's Opposite?,832.0,raju_cu16,['math'],800.0,,,,,
148002427,1642AHard Way,777.0,skc3766,['geometry'],,,,,,
148002426,739EGosha is hunting,1267.0,Xu_Hongxi,"['brute force', 'data structures', 'dp', 'flows', 'math', 'probabilities', 'sortings']",3000.0,,,,,
148002425,318AEven Odds,,premnarhar.harshe,['math'],900.0,,,,,
148002422,1372BOmkar and Last Class of Math,948.0,someone_lunatic_lyk_hell,"['greedy', 'math', 'number theory']",1300.0,,,,,
148002421,1204ABowWow and the Timetable,985.0,LetsTryOneMoreTime,['math'],1000.0,,,,,
148002419,114DPetr#,896.0,sabyr,"['data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148002418,1543AExciting Bets,616.0,dev.wardule,"['greedy', 'math', 'number theory']",900.0,,,,,
148002417,263ABeautiful Matrix,1068.0,code_bindal,['implementation'],800.0,,,,,
148002415,1552GA Serious Referee,1622.0,CodingJellyfish,"['bitmasks', 'brute force', 'dfs and similar', 'sortings']",3000.0,,,,,
148002414,1641AGreat Sequence,470.0,KunagisaTpccc,"['brute force', 'greedy', 'sortings']",,,,,,
148002413,"505CMr. Kitayuta, the Treasure Hunter",1390.0,konark,"['dfs and similar', 'dp', 'two pointers']",1900.0,,,,,
148002412,1631EPaint the Middle,1621.0,Vlad.cpp,"['greedy', 'greedy', 'sortings', 'two pointers']",2200.0,,,,,
148002410,830AOffice Keys,1598.0,dd_07,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800.0,,,,,
148002408,1545AAquaMoon and Strange Sort,2138.0,Lskkkno3,['sortings'],1500.0,,,,,
148002407,1434BShurikens,2254.0,AKCqhzdy,"['data structures', 'greedy', 'implementation']",1700.0,,,,,
148002406,1110AParity,788.0,nanyad,['math'],900.0,,,,,
148002404,1634AReverse and Concatenate,,PranekiC,"['greedy', 'strings']",800.0,,,,,
148002403,1405BArray Cancellation,1002.0,KOD_TiTAN,"['constructive algorithms', 'implementation']",1000.0,,,,,
148002402,1350BOrac and Models,,vjudge5,"['dp', 'math', 'number theory']",1400.0,,,,,
148002401,1644DCross Coloring,1273.0,1_Hypex_,"['data structures', 'implementation', 'math']",,,,,,
148002400,1644CIncrease Subarray Sums,1206.0,lingying,"['brute force', 'dp', 'greedy', 'implementation']",,,,,,
148002399,122ALucky Division,361.0,Baquir,"['brute force', 'number theory']",1000.0,,,,,
148002398,1641DTwo Arrays,1616.0,AngelKnows,"['bitmasks', 'brute force', 'greedy', 'hashing', 'two pointers']",,,,,,
148002397,71AWay Too Long Words,,HEMANTHSABBISETTI,['strings'],800.0,,,,,
148002395,1573BSwaps,1167.0,EmergentProperties,"['greedy', 'math', 'sortings']",1400.0,,,,,
148002394,713CSonya and Problem Wihtout a Legend,1056.0,4vk,"['dp', 'sortings']",2300.0,,,,,
148002393,1292ANEKO's Maze Game,1251.0,pavan4517patel,"['data structures', 'dsu', 'implementation']",1400.0,,,,,
148002392,1469ARegular Bracket Sequence,1625.0,Jair314,"['constructive algorithms', 'greedy']",1000.0,,,,,
148002390,96AFootball,,efrizoid,"['implementation', 'strings']",900.0,,,,,
148002389,1603ADi-visible Confusion,1118.0,BattleOoze,"['constructive algorithms', 'math', 'number theory']",1300.0,,,,,
148002387,337APuzzles,,aayush_1011,['greedy'],900.0,,,,,
148002386,1172ANauuo and Cards,,bkifhr9,"['greedy', 'implementation']",1800.0,,,,,
148002385,363BFence,1028.0,somildhi,"['brute force', 'dp']",1100.0,,,,,
148002384,443AAnton and Letters,,notzaidkhan,"['constructive algorithms', 'implementation']",800.0,,,,,
148002382,1294CProduct of Three Numbers,860.0,dostseferoglu22,"['greedy', 'math', 'number theory']",1300.0,,,,,
148002381,1003ETree Constructing,1545.0,vish_wa,"['constructive algorithms', 'graphs']",2100.0,,,,,
148002379,864EFire,,echr,"['dp', 'sortings']",2000.0,,,,,
148002378,1039DYou Are Given a Tree,2327.0,yspm,"['data structures', 'dp', 'trees']",2800.0,,,,,
148002377,1605CDominant Character,881.0,_bverma512,"['brute force', 'greedy', 'implementation', 'strings']",1400.0,,,,,
148002376,1585BArray Eversion,972.0,CnohtyPC,['greedy'],900.0,,,,,
148002375,948AProtect Sheep,677.0,Sariful-Sarker,"['brute force', 'dfs and similar', 'graphs', 'implementation']",900.0,,,,,
148002374,1293AConneR and the A.R.C. Markland-N,919.0,BenSim,"['binary search', 'brute force', 'implementation']",1100.0,,,,,
148002373,4AWatermelon,,ze2,"['brute force', 'math']",800.0,,,,,
148002372,112APetya and Strings,,siddhar100,"['implementation', 'strings']",800.0,,,,,
148002371,1566D1Seating Arrangements (easy version),983.0,s_varun01,"['data structures', 'greedy', 'sortings']",1100.0,,,,,
148002370,767ASnacktower,,pharaoh89,"['data structures', 'implementation']",1100.0,,,,,
148002369,520APangram,,master22,"['implementation', 'strings']",800.0,,,,,
148002367,1525APotion-making,,amal_777,"['math', 'number theory']",800.0,,,,,
148002366,707ABrain's Photos,,_127_,['implementation'],800.0,,,,,
148002365,545CWoodcutters,,pranit_khanna,"['dp', 'greedy']",1500.0,,,,,
148002363,479CExams,901.0,Applepi_228,"['greedy', 'sortings']",1400.0,,,,,
148002361,1616CRepresentative Edges,1213.0,SEREEN_M7F3C2G,"['brute force', 'geometry', 'implementation', 'math']",1500.0,,,,,
148002360,263ABeautiful Matrix,349.0,MacSlayer,['implementation'],800.0,,,,,
148002359,118BPresent from Lena,1137.0,mxo-1,"['constructive algorithms', 'implementation']",1000.0,,,,,
148002357,1463ADungeon,1174.0,Ashish4563,"['binary search', 'math']",1100.0,,,,,
148002356,1633CKill the Monster,749.0,Akku_chmwl,"['brute force', 'math']",1100.0,,,,,
148002353,287BPipeline,1279.0,sanchitjain336,"['binary search', 'math']",1700.0,,,,,
148002352,144AArrival of the General,,white_princess,['implementation'],800.0,,,,,
148002350,526DOm Nom and Necklace,1219.0,Jia_Zhengkun,"['hashing', 'string suffix structures', 'strings']",2200.0,,,,,
148002351,112APetya and Strings,765.0,anujadak,"['implementation', 'strings']",800.0,,,,,
148002348,1486C1Guessing the Greatest (easy version),1083.0,mkPacman4243,"['binary search', 'interactive']",1600.0,,,,,
148002347,59AWord,380.0,Lansulot,"['implementation', 'strings']",800.0,,,,,
148002346,770DDraw Brackets!,1492.0,kianaRZV,"['*special', 'implementation']",1400.0,,,,,
148002344,1204ABowWow and the Timetable,985.0,LetsTryOneMoreTime,['math'],1000.0,,,,,
148002342,1635CDifferential Sorting,1434.0,shubhamchandra,"['constructive algorithms', 'greedy']",1200.0,,,,,
148002341,1131BDraw!,1018.0,villizain6,"['greedy', 'implementation']",1400.0,,,,,
148002340,255AGreg's Workout,766.0,Heisenburg-120,['implementation'],800.0,,,,,
148002339,1644BAnti-Fibonacci Permutation,,lijue,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
148002338,1604CDi-visible Confusion,,Ard34002,"['brute force', 'greedy', 'math', 'number theory']",1300.0,,,,,
148002337,478BRandom Teams,,fincuenta,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",1300.0,,,,,
148002336,"1582DVupsen, Pupsen and 0",1322.0,Demotivated,"['constructive algorithms', 'math']",1600.0,,,,,
148002335,120CWinnie-the-Pooh and honey,,sw2022,"['implementation', 'math']",1100.0,,,,,
148002334,1265BBeautiful Numbers,1095.0,ashpardhi9696,"['data structures', 'implementation', 'math', 'two pointers']",1300.0,,,,,
148002331,1627BNot Sitting,1070.0,sushant1212,"['games', 'greedy', 'sortings']",1300.0,,,,,
148002330,1592AGamer Hemose,,Marco_Lau,"['binary search', 'greedy', 'math', 'sortings']",800.0,,,,,
148002329,1642AHard Way,777.0,skc3766,['geometry'],,,,,,
148002328,1175DArray Splitting,1275.0,yuexia,"['greedy', 'sortings']",1900.0,,,,,
148002327,486ACalculating Function,,omar.bairakdar.do,"['implementation', 'math']",800.0,,,,,
148002324,1637CAndrew and Stones,1377.0,Surly,"['greedy', 'implementation']",1200.0,,,,,
148002325,1625AAncient Civilization,1425.0,bochkov,"['bitmasks', 'greedy', 'math']",800.0,,,,,
148002323,923BProducing Snow,,Rencj,"['binary search', 'data structures']",1600.0,,,,,
148002322,230BT-primes,1049.0,dinhtu03,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148002321,706DVasiliy's Multiset,,vjudge4,"['binary search', 'bitmasks', 'data structures', 'trees']",1800.0,,,,,
148002320,1633CKill the Monster,1420.0,afabgamer,"['brute force', 'math']",1100.0,,,,,
148002319,122ALucky Division,361.0,Baquir,"['brute force', 'number theory']",1000.0,,,,,
148002317,1635CDifferential Sorting,1033.0,gyanjd,"['constructive algorithms', 'greedy']",1200.0,,,,,
148002316,236ABoy or Girl,,ikhlasmohammed,"['brute force', 'implementation', 'strings']",800.0,,,,,
148002315,1398DColored Rectangles,1600.0,adasanvin12345,"['dp', 'greedy', 'sortings']",1800.0,,,,,
148002314,1623ARobot Cleaner,2187.0,SoiMae,"['brute force', 'implementation', 'math']",800.0,,,,,
148002313,1494BBerland Crossword,1396.0,apcode15,"['bitmasks', 'brute force', 'greedy', 'implementation']",1400.0,,,,,
148002311,1363AOdd Selection,979.0,priya_5726,"['brute force', 'implementation', 'math']",1200.0,,,,,
148002310,1102BArray K-Coloring,,vjudge1,"['greedy', 'sortings']",1400.0,,,,,
148002307,1637CAndrew and Stones,703.0,GTSWPM150,"['greedy', 'implementation']",1200.0,,,,,
148002305,1438BValerii Against Everyone,886.0,narayan.xrd,"['constructive algorithms', 'data structures', 'greedy', 'sortings']",1000.0,,,,,
148002304,114DPetr#,896.0,sabyr,"['data structures', 'hashing', 'string suffix structures', 'strings']",2000.0,,,,,
148002303,1619CWrong Addition,884.0,aparnab2001,['implementation'],1200.0,,,,,
148002302,32BBorze,642.0,NikhilGhanghav1326,"['expression parsing', 'implementation']",800.0,,,,,
148002301,1294CProduct of Three Numbers,860.0,dostseferoglu22,"['greedy', 'math', 'number theory']",1300.0,,,,,
148002300,1451CString Equality,1231.0,kk_singh,"['dp', 'greedy', 'hashing', 'implementation', 'strings']",1400.0,,,,,
148002299,2BThe least round way,1440.0,EigenvectorNotNullSpace,"['dp', 'math']",2000.0,,,,,
148002298,1333DChallenges in school №41,1716.0,baddog,"['brute force', 'constructive algorithms', 'games', 'graphs', 'greedy', 'implementation', 'sortings']",2100.0,,,,,
148002297,456ALaptops,,shreyark_pt,['sortings'],1100.0,,,,,
148002296,1198BWelfare State,1619.0,MISHARTA,"['binary search', 'brute force', 'data structures', 'sortings']",1600.0,,,,,
148002295,180CLetter,1178.0,Stylebender_Eagle,['dp'],1400.0,,,,,
148002294,1165DAlmost All Divisors,,vjudge1,"['math', 'number theory']",1600.0,,,,,
148002293,1604CDi-visible Confusion,,Ard34002,"['brute force', 'greedy', 'math', 'number theory']",1300.0,,,,,
148002292,71AWay Too Long Words,,HEMANTHSABBISETTI,['strings'],800.0,,,,,
148002290,58AChat room,,Fahima_Akhter,"['greedy', 'strings']",1000.0,,,,,
148002289,"505CMr. Kitayuta, the Treasure Hunter",1068.0,Micheal0105,"['dfs and similar', 'dp', 'two pointers']",1900.0,,,,,
148002286,401AVanya and Cards,1169.0,Kateryna_Tymkovych,"['implementation', 'math']",800.0,,,,,
148002285,12ASuper Agent,410.0,tanishksharma795,['implementation'],800.0,,,,,
148002284,948AProtect Sheep,677.0,Sariful-Sarker,"['brute force', 'dfs and similar', 'graphs', 'implementation']",900.0,,,,,
148002283,456CBoredom,1178.0,Stylebender_Eagle,['dp'],1500.0,,,,,
148002281,830AOffice Keys,1598.0,dd_07,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800.0,,,,,
148002282,1624APlus One on the Subset,,paras4321,['math'],800.0,,,,,
148002279,1511BGCD Length,1115.0,_nandini,"['constructive algorithms', 'math', 'number theory']",1100.0,,,,,
148002278,1644BAnti-Fibonacci Permutation,,lijue,"['brute force', 'constructive algorithms', 'implementation']",,,,,,
148002276,1300ANon-zero,607.0,supratims_2002,"['implementation', 'math']",800.0,,,,,
148002275,1592AGamer Hemose,,Marco_Lau,"['binary search', 'greedy', 'math', 'sortings']",800.0,,,,,
148002274,1520F1Guess the K-th Zero (Easy version),894.0,nikhil...,"['binary search', 'interactive']",1600.0,,,,,
148002273,768AOath of the Night's Watch,884.0,sahilbhojane16,"['constructive algorithms', 'sortings']",900.0,,,,,
148002272,1293AConneR and the A.R.C. Markland-N,919.0,BenSim,"['binary search', 'brute force', 'implementation']",1100.0,,,,,
148002270,369AValera and Plates,805.0,Rahul_cd,"['greedy', 'implementation']",900.0,,,,,
148002269,1263BPIN Codes,780.0,tejas11,"['greedy', 'implementation']",1400.0,,,,,
148002268,1553CPenalty,949.0,Parthin_12,"['bitmasks', 'brute force', 'dp', 'greedy']",1200.0,,,,,
148002266,1175DArray Splitting,1275.0,yuexia,"['greedy', 'sortings']",1900.0,,,,,
148002265,1352CK-th Not Divisible by n,744.0,nuruzzamananik,"['binary search', 'math']",1200.0,,,,,
148002264,476ADreamoon and Stairs,,tiwarikumarjio.vishal123,"['implementation', 'math']",1000.0,,,,,
148002263,4AWatermelon,,ze2,"['brute force', 'math']",800.0,,,,,
148002262,1612DX-Magic Pair,1502.0,19ceuog081,"['math', 'number theory']",1600.0,,,,,
148002261,1644DCross Coloring,1273.0,1_Hypex_,"['data structures', 'implementation', 'math']",,,,,,
148002259,"505CMr. Kitayuta, the Treasure Hunter",1068.0,Micheal0105,"['dfs and similar', 'dp', 'two pointers']",1900.0,,,,,
148002258,507BAmr and Pins,809.0,siddharth229,"['geometry', 'math']",1400.0,,,,,
148002257,664AComplicated GCD,,Firuz__001,"['math', 'number theory']",800.0,,,,,
148002256,2AWinner,,testforolimp,"['hashing', 'implementation']",1500.0,,,,,
148002254,1337BKana and Dragon Quest game,1130.0,B.Shahrom,"['greedy', 'implementation', 'math']",900.0,,,,,
148002252,230BT-primes,1049.0,dinhtu03,"['binary search', 'implementation', 'math', 'number theory']",1300.0,,,,,
148002251,55AFlea travel,,AsteroidX,"['implementation', 'math']",1200.0,,,,,
148002250,49ASleuth,653.0,jaioff02,['implementation'],800.0,,,,,
148002249,433BKuriyama Mirai's Stones,1239.0,Mohd_Faisal,"['dp', 'implementation', 'sortings']",1200.0,,,,,
148002247,118BPresent from Lena,1137.0,mxo-1,"['constructive algorithms', 'implementation']",1000.0,,,,,
